DID,Date,BW_REQUESTED
235009876,2024-10-12 08:00:00,155.942
235009876,2024-10-12 08:05:00,107.477
235009876,2024-10-12 08:10:00,116.947
235009876,2024-10-12 08:15:00,96.775
235009876,2024-10-12 08:20:00,175.761
235009876,2024-10-12 08:25:00,139.125
235009876,2024-10-12 08:30:00,106.708
235009876,2024-10-12 08:35:00,69.592
235009876,2024-10-12 08:40:00,52.913
235009876,2024-10-12 08:45:00,64.995
235009876,2024-10-12 08:50:00,63.534
235009876,2024-10-12 08:55:00,78.419
235009876,2024-10-12 09:00:00,64.009
235009876,2024-10-12 09:05:00,101.714
235009876,2024-10-12 09:10:00,57.87
235009876,2024-10-12 09:15:00,61.217
235009876,2024-10-12 09:20:00,144.705
235009876,2024-10-12 09:25:00,66.217
235009876,2024-10-12 09:30:00,94.525
235009876,2024-10-12 09:35:00,72.319
235009876,2024-10-12 09:40:00,131.359
235009876,2024-10-12 09:45:00,134.94
235009876,2024-10-12 09:50:00,80.414
235009876,2024-10-12 09:55:00,71.026
235009876,2024-10-12 10:00:00,189.96
235009876,2024-10-12 10:05:00,60.684
235009876,2024-10-12 10:10:00,0.0
235009876,2024-10-12 10:15:00,77.367
235009876,2024-10-12 10:20:00,112.784
235009876,2024-10-12 10:25:00,177.179
235009876,2024-10-12 10:30:00,118.026
235009876,2024-10-12 10:35:00,132.802
235009876,2024-10-12 10:40:00,101.08
235009876,2024-10-12 10:45:00,184.505
235009876,2024-10-12 10:50:00,158.986
235009876,2024-10-12 10:55:00,45.037
235009876,2024-10-12 11:00:00,76.65
235009876,2024-10-12 11:05:00,114.587
235009876,2024-10-12 11:10:00,108.232
235009876,2024-10-12 11:15:00,43.508
235009876,2024-10-12 11:20:00,103.609
235009876,2024-10-12 11:25:00,228.501
235009876,2024-10-12 11:30:00,130.448
235009876,2024-10-12 11:35:00,96.377
235009876,2024-10-12 11:40:00,100.197
235009876,2024-10-12 11:45:00,146.277
235009876,2024-10-12 11:50:00,160.094
235009876,2024-10-12 11:55:00,0.0
235009876,2024-10-12 12:00:00,89.804
235009876,2024-10-12 12:05:00,19.85
235009876,2024-10-12 12:10:00,203.617
235009876,2024-10-12 12:15:00,160.623
235009876,2024-10-12 12:20:00,91.208
235009876,2024-10-12 12:25:00,149.041
235009876,2024-10-12 12:30:00,68.34
235009876,2024-10-12 12:35:00,94.377
235009876,2024-10-12 12:40:00,79.06
235009876,2024-10-12 12:45:00,89.431
235009876,2024-10-12 12:50:00,160.242
235009876,2024-10-12 12:55:00,141.56
235009876,2024-10-12 13:00:00,136.887
235009876,2024-10-12 13:05:00,33.281
235009876,2024-10-12 13:10:00,68.661
235009876,2024-10-12 13:15:00,78.669
235009876,2024-10-12 13:20:00,214.347
235009876,2024-10-12 13:25:00,125.463
235009876,2024-10-12 13:30:00,102.696
235009876,2024-10-12 13:35:00,18.446
235009876,2024-10-12 13:40:00,105.07
235009876,2024-10-12 13:45:00,44.33
235009876,2024-10-12 13:50:00,0.0
235009876,2024-10-12 13:55:00,97.211
235009876,2024-10-12 14:00:00,117.962
235009876,2024-10-12 14:05:00,72.232
235009876,2024-10-12 14:10:00,82.917
235009876,2024-10-12 14:15:00,100.605
235009876,2024-10-12 14:20:00,174.976
235009876,2024-10-12 14:25:00,123.03
235009876,2024-10-12 14:30:00,60.235
235009876,2024-10-12 14:35:00,108.41
235009876,2024-10-12 14:40:00,76.135
235009876,2024-10-12 14:45:00,100.605
235009876,2024-10-12 14:50:00,127.867
235009876,2024-10-12 14:55:00,189.054
235009876,2024-10-12 15:00:00,74.232
235009876,2024-10-12 15:05:00,146.594
235009876,2024-10-12 15:10:00,102.524
235009876,2024-10-12 15:15:00,36.421
235009876,2024-10-12 15:20:00,142.162
235009876,2024-10-12 15:25:00,31.832
235009876,2024-10-12 15:30:00,89.699
235009876,2024-10-12 15:35:00,6.904
235009876,2024-10-12 15:40:00,37.704
235009876,2024-10-12 15:45:00,83.186
235009876,2024-10-12 15:50:00,40.821
235009876,2024-10-12 15:55:00,155.43
235009876,2024-10-12 16:00:00,164.078
235009876,2024-10-12 16:05:00,114.782
235009876,2024-10-12 16:10:00,63.999
235009876,2024-10-12 16:15:00,0.0
235009876,2024-10-12 16:20:00,92.447
235009876,2024-10-12 16:25:00,143.757
235009876,2024-10-12 16:30:00,108.946
235009876,2024-10-12 16:35:00,160.738
235009876,2024-10-12 16:40:00,94.565
235009876,2024-10-12 16:45:00,83.571
235009876,2024-10-12 16:50:00,79.667
235009876,2024-10-12 16:55:00,86.403
235009876,2024-10-12 17:00:00,97.942
235009876,2024-10-12 17:05:00,75.657
235009876,2024-10-12 17:10:00,121.55
235009876,2024-10-12 17:15:00,78.05
235009876,2024-10-12 17:20:00,131.812
235009876,2024-10-12 17:25:00,164.338
235009876,2024-10-12 17:30:00,221.826
235009876,2024-10-12 17:35:00,68.207
235009876,2024-10-12 17:40:00,113.593
235009876,2024-10-12 17:45:00,224.53
235009876,2024-10-12 17:50:00,138.975
235009876,2024-10-12 17:55:00,188.342
235009876,2024-10-12 18:00:00,106.843
235009876,2024-10-12 18:05:00,237.844
235009876,2024-10-12 18:10:00,90.038
235009876,2024-10-12 18:15:00,185.017
235009876,2024-10-12 18:20:00,114.973
235009876,2024-10-12 18:25:00,168.211
235009876,2024-10-12 18:30:00,124.688
235009876,2024-10-12 18:35:00,162.392
235009876,2024-10-12 18:40:00,85.873
235009876,2024-10-12 18:45:00,246.377
235009876,2024-10-12 18:50:00,168.279
235009876,2024-10-12 18:55:00,105.8
235009876,2024-10-12 19:00:00,84.934
235009876,2024-10-12 19:05:00,40.206
235009876,2024-10-12 19:10:00,111.528
235009876,2024-10-12 19:15:00,123.191
235009876,2024-10-12 19:20:00,180.474
235009876,2024-10-12 19:25:00,157.247
235009876,2024-10-12 19:30:00,144.491
235009876,2024-10-12 19:35:00,180.006
235009876,2024-10-12 19:40:00,200.084
235009876,2024-10-12 19:45:00,158.935
235009876,2024-10-12 19:50:00,152.017
235009876,2024-10-12 19:55:00,102.849
235009876,2024-10-12 20:00:00,236.282
235009876,2024-10-12 20:05:00,161.716
235009876,2024-10-12 20:10:00,80.527
235009876,2024-10-12 20:15:00,169.387
235009876,2024-10-12 20:20:00,124.55
235009876,2024-10-12 20:25:00,142.543
235009876,2024-10-12 20:30:00,191.904
235009876,2024-10-12 20:35:00,194.56
235009876,2024-10-12 20:40:00,56.274
235009876,2024-10-12 20:45:00,117.974
235009876,2024-10-12 20:50:00,151.611
235009876,2024-10-12 20:55:00,91.87
235009876,2024-10-12 21:00:00,182.255
235009876,2024-10-12 21:05:00,73.83
235009876,2024-10-12 21:10:00,142.085
235009876,2024-10-12 21:15:00,160.843
235009876,2024-10-12 21:20:00,202.516
235009876,2024-10-12 21:25:00,179.6
235009876,2024-10-12 21:30:00,173.255
235009876,2024-10-12 21:35:00,143.033
235009876,2024-10-12 21:40:00,202.356
235009876,2024-10-12 21:45:00,229.239
235009876,2024-10-12 21:50:00,134.176
235009876,2024-10-12 21:55:00,68.305
235009876,2024-10-12 22:00:00,38.432
235009876,2024-10-12 22:05:00,194.997
235009876,2024-10-12 22:10:00,115.358
235009876,2024-10-12 22:15:00,21.743
235009876,2024-10-12 22:20:00,56.799
235009876,2024-10-12 22:25:00,35.935
235009876,2024-10-12 22:30:00,123.089
235009876,2024-10-12 22:35:00,87.655
235009876,2024-10-12 22:40:00,99.511
235009876,2024-10-12 22:45:00,46.127
235009876,2024-10-12 22:50:00,65.484
235009876,2024-10-12 22:55:00,46.554
235009876,2024-10-12 23:00:00,53.399
235009876,2024-10-12 23:05:00,0.0
235009876,2024-10-12 23:10:00,21.39
235009876,2024-10-12 23:15:00,132.249
235009876,2024-10-12 23:20:00,59.854
235009876,2024-10-12 23:25:00,44.174
235009876,2024-10-12 23:30:00,35.237
235009876,2024-10-12 23:35:00,111.979
235009876,2024-10-12 23:40:00,0.0
235009876,2024-10-12 23:45:00,22.735
235009876,2024-10-12 23:50:00,45.943
235009876,2024-10-12 23:55:00,51.296
235009877,2024-10-12 00:00:00,0.0
235009877,2024-10-12 00:05:00,83.861
235009877,2024-10-12 00:10:00,62.097
235009877,2024-10-12 00:15:00,0.0
235009877,2024-10-12 00:20:00,133.899
235009877,2024-10-12 00:25:00,0.0
235009877,2024-10-12 00:30:00,39.252
235009877,2024-10-12 00:35:00,67.271
235009877,2024-10-12 00:40:00,18.575
235009877,2024-10-12 00:45:00,53.84
235009877,2024-10-12 00:50:00,0.0
235009877,2024-10-12 00:55:00,109.676
235009877,2024-10-12 01:00:00,0.0
235009877,2024-10-12 01:05:00,37.122
235009877,2024-10-12 01:10:00,36.92
235009877,2024-10-12 01:15:00,15.88
235009877,2024-10-12 01:20:00,57.174
235009877,2024-10-12 01:25:00,76.204
235009877,2024-10-12 01:30:00,76.891
235009877,2024-10-12 01:35:00,0.0
235009877,2024-10-12 01:40:00,58.82
235009877,2024-10-12 01:45:00,46.312
235009877,2024-10-12 01:50:00,55.242
235009877,2024-10-12 01:55:00,52.939
235009877,2024-10-12 02:00:00,43.953
235009877,2024-10-12 02:05:00,72.451
235009877,2024-10-12 02:10:00,91.677
235009877,2024-10-12 02:15:00,103.464
235009877,2024-10-12 02:20:00,60.807
235009877,2024-10-12 02:25:00,27.721
235009877,2024-10-12 02:30:00,18.009
235009877,2024-10-12 02:35:00,156.405
235009877,2024-10-12 02:40:00,4.876
235009877,2024-10-12 02:45:00,41.462
235009877,2024-10-12 02:50:00,89.308
235009877,2024-10-12 02:55:00,21.865
235009877,2024-10-12 03:00:00,45.187
235009877,2024-10-12 03:05:00,78.661
235009877,2024-10-12 03:10:00,0.0
235009877,2024-10-12 03:15:00,0.0
235009877,2024-10-12 03:20:00,51.441
235009877,2024-10-12 03:25:00,0.0
235009877,2024-10-12 03:30:00,213.866
235009877,2024-10-12 03:35:00,28.588
235009877,2024-10-12 03:40:00,32.979
235009877,2024-10-12 03:45:00,93.812
235009877,2024-10-12 03:50:00,100.908
235009877,2024-10-12 03:55:00,52.752
235009877,2024-10-12 04:00:00,42.654
235009877,2024-10-12 04:05:00,54.299
235009877,2024-10-12 04:10:00,64.525
235009877,2024-10-12 04:15:00,62.066
235009877,2024-10-12 04:20:00,0.0
235009877,2024-10-12 04:25:00,50.541
235009877,2024-10-12 04:30:00,68.844
235009877,2024-10-12 04:35:00,58.136
235009877,2024-10-12 04:40:00,53.459
235009877,2024-10-12 04:45:00,0.0
235009877,2024-10-12 04:50:00,87.771
235009877,2024-10-12 04:55:00,54.71
235009877,2024-10-12 05:00:00,0.0
235009877,2024-10-12 05:05:00,6.572
235009877,2024-10-12 05:10:00,7.95
235009877,2024-10-12 05:15:00,60.965
235009877,2024-10-12 05:20:00,60.508
235009877,2024-10-12 05:25:00,18.44
235009877,2024-10-12 05:30:00,26.862
235009877,2024-10-12 05:35:00,89.493
235009877,2024-10-12 05:40:00,11.365
235009877,2024-10-12 05:45:00,0.0
235009877,2024-10-12 05:50:00,44.987
235009877,2024-10-12 05:55:00,0.0
235009877,2024-10-12 06:00:00,0.0
235009877,2024-10-12 06:05:00,16.294
235009877,2024-10-12 06:10:00,2.872
235009877,2024-10-12 06:15:00,92.793
235009877,2024-10-12 06:20:00,0.0
235009877,2024-10-12 06:25:00,0.0
235009877,2024-10-12 06:30:00,56.451
235009877,2024-10-12 06:35:00,79.884
235009877,2024-10-12 06:40:00,0.0
235009877,2024-10-12 06:45:00,81.956
235009877,2024-10-12 06:50:00,7.153
235009877,2024-10-12 06:55:00,66.758
235009877,2024-10-12 07:00:00,30.19
235009877,2024-10-12 07:05:00,71.452
235009877,2024-10-12 07:10:00,143.033
235009877,2024-10-12 07:15:00,87.494
235009877,2024-10-12 07:20:00,105.005
235009877,2024-10-12 07:25:00,90.001
235009877,2024-10-12 07:30:00,89.637
235009877,2024-10-12 07:35:00,131.793
235009877,2024-10-12 07:40:00,132.458
235009877,2024-10-12 07:45:00,5.338
235009877,2024-10-12 07:50:00,73.272
235009877,2024-10-12 07:55:00,1.665
235009877,2024-10-12 08:00:00,102.794
235009877,2024-10-12 08:05:00,7.838
235009877,2024-10-12 08:10:00,136.405
235009877,2024-10-12 08:15:00,174.626
235009877,2024-10-12 08:20:00,70.675
235009877,2024-10-12 08:25:00,55.588
235009877,2024-10-12 08:30:00,38.466
235009877,2024-10-12 08:35:00,51.633
235009877,2024-10-12 08:40:00,128.462
235009877,2024-10-12 08:45:00,137.503
235009877,2024-10-12 08:50:00,150.962
235009877,2024-10-12 08:55:00,127.652
235009877,2024-10-12 09:00:00,64.355
235009877,2024-10-12 09:05:00,107.656
235009877,2024-10-12 09:10:00,129.826
235009877,2024-10-12 09:15:00,187.174
235009877,2024-10-12 09:20:00,67.092
235009877,2024-10-12 09:25:00,105.616
235009877,2024-10-12 09:30:00,74.926
235009877,2024-10-12 09:35:00,132.184
235009877,2024-10-12 09:40:00,185.272
235009877,2024-10-12 09:45:00,132.457
235009877,2024-10-12 09:50:00,0.0
235009877,2024-10-12 09:55:00,84.707
235009877,2024-10-12 10:00:00,0.0
235009877,2024-10-12 10:05:00,106.609
235009877,2024-10-12 10:10:00,187.292
235009877,2024-10-12 10:15:00,94.891
235009877,2024-10-12 10:20:00,128.525
235009877,2024-10-12 10:25:00,151.22
235009877,2024-10-12 10:30:00,1.593
235009877,2024-10-12 10:35:00,171.827
235009877,2024-10-12 10:40:00,142.944
235009877,2024-10-12 10:45:00,92.227
235009877,2024-10-12 10:50:00,165.033
235009877,2024-10-12 10:55:00,174.361
235009877,2024-10-12 11:00:00,105.762
235009877,2024-10-12 11:05:00,49.608
235009877,2024-10-12 11:10:00,14.85
235009877,2024-10-12 11:15:00,0.0
235009877,2024-10-12 11:20:00,179.024
235009877,2024-10-12 11:25:00,95.735
235009877,2024-10-12 11:30:00,122.426
235009877,2024-10-12 11:35:00,83.854
235009877,2024-10-12 11:40:00,57.387
235009877,2024-10-12 11:45:00,153.728
235009877,2024-10-12 11:50:00,95.671
235009877,2024-10-12 11:55:00,99.734
235009877,2024-10-12 12:00:00,93.504
235009877,2024-10-12 12:05:00,105.21
235009877,2024-10-12 12:10:00,133.003
235009877,2024-10-12 12:15:00,150.821
235009877,2024-10-12 12:20:00,0.0
235009877,2024-10-12 12:25:00,59.286
235009877,2024-10-12 12:30:00,0.0
235009877,2024-10-12 12:35:00,106.086
235009877,2024-10-12 12:40:00,44.32
235009877,2024-10-12 12:45:00,147.257
235009877,2024-10-12 12:50:00,135.857
235009877,2024-10-12 12:55:00,176.712
235009877,2024-10-12 13:00:00,128.968
235009877,2024-10-12 13:05:00,129.169
235009877,2024-10-12 13:10:00,107.342
235009877,2024-10-12 13:15:00,102.12
235009877,2024-10-12 13:20:00,140.201
235009877,2024-10-12 13:25:00,0.0
235009877,2024-10-12 13:30:00,170.942
235009877,2024-10-12 13:35:00,119.846
235009877,2024-10-12 13:40:00,58.745
235009877,2024-10-12 13:45:00,146.74
235009877,2024-10-12 13:50:00,104.876
235009877,2024-10-12 13:55:00,132.99
235009877,2024-10-12 14:00:00,103.259
235009877,2024-10-12 14:05:00,85.33
235009877,2024-10-12 14:10:00,219.586
235009877,2024-10-12 14:15:00,0.0
235009877,2024-10-12 14:20:00,76.134
235009877,2024-10-12 14:25:00,182.333
235009877,2024-10-12 14:30:00,101.139
235009877,2024-10-12 14:35:00,167.641
235009877,2024-10-12 14:40:00,14.421
235009877,2024-10-12 14:45:00,176.795
235009877,2024-10-12 14:50:00,106.756
235009877,2024-10-12 14:55:00,62.373
235009877,2024-10-12 15:00:00,146.517
235009877,2024-10-12 15:05:00,60.142
235009877,2024-10-12 15:10:00,104.203
235009877,2024-10-12 15:15:00,92.136
235009877,2024-10-12 15:20:00,103.657
235009877,2024-10-12 15:25:00,98.8
235009877,2024-10-12 15:30:00,133.746
235009877,2024-10-12 15:35:00,68.008
235009877,2024-10-12 15:40:00,89.758
235009877,2024-10-12 15:45:00,69.523
235009877,2024-10-12 15:50:00,161.232
235009877,2024-10-12 15:55:00,127.051
235009877,2024-10-12 16:00:00,135.8
235009877,2024-10-12 16:05:00,148.647
235009877,2024-10-12 16:10:00,153.977
235009877,2024-10-12 16:15:00,43.975
235009877,2024-10-12 16:20:00,128.485
235009877,2024-10-12 16:25:00,65.728
235009877,2024-10-12 16:30:00,75.005
235009877,2024-10-12 16:35:00,103.861
235009877,2024-10-12 16:40:00,142.967
235009877,2024-10-12 16:45:00,112.546
235009877,2024-10-12 16:50:00,97.435
235009877,2024-10-12 16:55:00,110.236
235009877,2024-10-12 17:00:00,139.494
235009877,2024-10-12 17:05:00,100.881
235009877,2024-10-12 17:10:00,96.417
235009877,2024-10-12 17:15:00,123.805
235009877,2024-10-12 17:20:00,134.76
235009877,2024-10-12 17:25:00,91.59
235009877,2024-10-12 17:30:00,120.014
235009877,2024-10-12 17:35:00,159.618
235009877,2024-10-12 17:40:00,94.135
235009877,2024-10-12 17:45:00,98.663
235009877,2024-10-12 17:50:00,172.168
235009877,2024-10-12 17:55:00,138.28
235009877,2024-10-12 18:00:00,55.321
235009877,2024-10-12 18:05:00,89.669
235009877,2024-10-12 18:10:00,118.899
235009877,2024-10-12 18:15:00,216.175
235009877,2024-10-12 18:20:00,150.082
235009877,2024-10-12 18:25:00,248.74
235009877,2024-10-12 18:30:00,90.071
235009877,2024-10-12 18:35:00,181.033
235009877,2024-10-12 18:40:00,85.351
235009877,2024-10-12 18:45:00,188.165
235009877,2024-10-12 18:50:00,129.596
235009877,2024-10-12 18:55:00,138.866
235009877,2024-10-12 19:00:00,55.147
235009877,2024-10-12 19:05:00,128.477
235009877,2024-10-12 19:10:00,139.939
235009877,2024-10-12 19:15:00,91.598
235009877,2024-10-12 19:20:00,97.888
235009877,2024-10-12 19:25:00,110.744
235009877,2024-10-12 19:30:00,158.637
235009877,2024-10-12 19:35:00,163.736
235009877,2024-10-12 19:40:00,87.809
235009877,2024-10-12 19:45:00,186.061
235009877,2024-10-12 19:50:00,128.361
235009877,2024-10-12 19:55:00,78.21
235009877,2024-10-12 20:00:00,202.561
235009877,2024-10-12 20:05:00,135.315
235009877,2024-10-12 20:10:00,131.121
235009877,2024-10-12 20:15:00,145.954
235009877,2024-10-12 20:20:00,115.795
235009877,2024-10-12 20:25:00,153.148
235009877,2024-10-12 20:30:00,103.335
235009877,2024-10-12 20:35:00,130.196
235009877,2024-10-12 20:40:00,173.639
235009877,2024-10-12 20:45:00,176.989
235009877,2024-10-12 20:50:00,300.587
235009877,2024-10-12 20:55:00,124.964
235009877,2024-10-12 21:00:00,0.631
235009877,2024-10-12 21:05:00,124.395
235009877,2024-10-12 21:10:00,181.348
235009877,2024-10-12 21:15:00,150.637
235009877,2024-10-12 21:20:00,125.256
235009877,2024-10-12 21:25:00,160.523
235009877,2024-10-12 21:30:00,104.153
235009877,2024-10-12 21:35:00,89.926
235009877,2024-10-12 21:40:00,151.825
235009877,2024-10-12 21:45:00,184.134
235009877,2024-10-12 21:50:00,191.963
235009877,2024-10-12 21:55:00,132.338
235009877,2024-10-12 22:00:00,125.221
235009877,2024-10-12 22:05:00,47.787
235009877,2024-10-12 22:10:00,83.756
235009877,2024-10-12 22:15:00,76.779
235009877,2024-10-12 22:20:00,223.23
235009877,2024-10-12 22:25:00,0.0
235009877,2024-10-12 22:30:00,0.0
235009877,2024-10-12 22:35:00,152.181
235009877,2024-10-12 22:40:00,69.033
235009877,2024-10-12 22:45:00,50.752
235009877,2024-10-12 22:50:00,96.331
235009877,2024-10-12 22:55:00,0.0
235009877,2024-10-12 23:00:00,88.221
235009877,2024-10-12 23:05:00,16.359
235009877,2024-10-12 23:10:00,86.359
235009877,2024-10-12 23:15:00,81.183
235009877,2024-10-12 23:20:00,135.896
235009877,2024-10-12 23:25:00,158.25
235009877,2024-10-12 23:30:00,86.405
235009877,2024-10-12 23:35:00,0.0
235009877,2024-10-12 23:40:00,81.193
235009877,2024-10-12 23:45:00,90.181
235009877,2024-10-12 23:50:00,0.0
235009877,2024-10-12 23:55:00,57.66
235009878,2024-10-12 00:00:00,12.507
235009878,2024-10-12 00:05:00,133.842
235009878,2024-10-12 00:10:00,106.358
235009878,2024-10-12 00:15:00,0.0
235009878,2024-10-12 00:20:00,38.376
235009878,2024-10-12 00:25:00,48.397
235009878,2024-10-12 00:30:00,0.0
235009878,2024-10-12 00:35:00,9.64
235009878,2024-10-12 00:40:00,46.174
235009878,2024-10-12 00:45:00,113.063
235009878,2024-10-12 00:50:00,54.804
235009878,2024-10-12 00:55:00,95.427
235009878,2024-10-12 01:00:00,38.989
235009878,2024-10-12 01:05:00,0.0
235009878,2024-10-12 01:10:00,52.64
235009878,2024-10-12 01:15:00,49.106
235009878,2024-10-12 01:20:00,0.0
235009878,2024-10-12 01:25:00,0.0
235009878,2024-10-12 01:30:00,8.743
235009878,2024-10-12 01:35:00,40.31
235009878,2024-10-12 01:40:00,0.0
235009878,2024-10-12 01:45:00,79.259
235009878,2024-10-12 01:50:00,76.195
235009878,2024-10-12 01:55:00,17.457
235009878,2024-10-12 02:00:00,148.53
235009878,2024-10-12 02:05:00,0.0
235009878,2024-10-12 02:10:00,78.237
235009878,2024-10-12 02:15:00,31.702
235009878,2024-10-12 02:20:00,2.299
235009878,2024-10-12 02:25:00,2.204
235009878,2024-10-12 02:30:00,72.491
235009878,2024-10-12 02:35:00,42.858
235009878,2024-10-12 02:40:00,41.057
235009878,2024-10-12 02:45:00,0.0
235009878,2024-10-12 02:50:00,88.491
235009878,2024-10-12 02:55:00,25.559
235009878,2024-10-12 03:00:00,0.0
235009878,2024-10-12 03:05:00,67.846
235009878,2024-10-12 03:10:00,0.0
235009878,2024-10-12 03:15:00,45.557
235009878,2024-10-12 03:20:00,24.718
235009878,2024-10-12 03:25:00,87.053
235009878,2024-10-12 03:30:00,88.494
235009878,2024-10-12 03:35:00,83.068
235009878,2024-10-12 03:40:00,0.0
235009878,2024-10-12 03:45:00,39.616
235009878,2024-10-12 03:50:00,56.683
235009878,2024-10-12 03:55:00,3.566
235009878,2024-10-12 04:00:00,25.529
235009878,2024-10-12 04:05:00,71.788
235009878,2024-10-12 04:10:00,72.065
235009878,2024-10-12 04:15:00,8.35
235009878,2024-10-12 04:20:00,75.257
235009878,2024-10-12 04:25:00,99.184
235009878,2024-10-12 04:30:00,80.71
235009878,2024-10-12 04:35:00,92.79
235009878,2024-10-12 04:40:00,0.0
235009878,2024-10-12 04:45:00,68.913
235009878,2024-10-12 04:50:00,54.723
235009878,2024-10-12 04:55:00,0.0
235009878,2024-10-12 05:00:00,115.329
235009878,2024-10-12 05:05:00,1.937
235009878,2024-10-12 05:10:00,42.95
235009878,2024-10-12 05:15:00,22.728
235009878,2024-10-12 05:20:00,49.924
235009878,2024-10-12 05:25:00,122.338
235009878,2024-10-12 05:30:00,80.418
235009878,2024-10-12 05:35:00,56.313
235009878,2024-10-12 05:40:00,104.684
235009878,2024-10-12 05:45:00,0.0
235009878,2024-10-12 05:50:00,121.586
235009878,2024-10-12 05:55:00,149.2
235009878,2024-10-12 06:00:00,0.0
235009878,2024-10-12 06:05:00,56.361
235009878,2024-10-12 06:10:00,51.243
235009878,2024-10-12 06:15:00,75.061
235009878,2024-10-12 06:20:00,0.0
235009878,2024-10-12 06:25:00,0.0
235009878,2024-10-12 06:30:00,101.995
235009878,2024-10-12 06:35:00,59.362
235009878,2024-10-12 06:40:00,65.152
235009878,2024-10-12 06:45:00,41.445
235009878,2024-10-12 06:50:00,0.0
235009878,2024-10-12 06:55:00,34.277
235009878,2024-10-12 07:00:00,106.301
235009878,2024-10-12 07:05:00,79.077
235009878,2024-10-12 07:10:00,131.556
235009878,2024-10-12 07:15:00,28.399
235009878,2024-10-12 07:20:00,57.947
